,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2020-11-09,-9,1,-10,2,14,-8,2,-24,13,15,-2,14,-22,1,-5,0,3,-9,7,1,-11,-22,0,-2,-29,-18,10,-33,14,4,7,9,-35,10,-14,6,13,1,8,10,14,-2,-16,-31,29,13,-16,-19,-31,17,11,15,-1,15,13,-27,1,15,-2,-39,-18,3,1,3,-6,8,1,1,-21,16,7,10,-26,-14,8,-20,7,-21,-12,11,1,11,-32,9,4,-2,-27,-1,3,20,24,18,31,,27,20,1,5,-11,16,14,9,21,4,-6,8,5,7,8,12,-7,9,11,-3,18,3,10,0,-3,4,-1,5,11,-1,9,19,5,17,13,16,8,13,2,-1,3,11,0,8,-7,-2,0,-4,15,-3,8,-5,2,1,4,2,6,2,-6,8,0,11,11,16,18,14,12,15,12,-4,13,13,6,5,,10,11,5,8,1,6,,-1,3,5,6,6,6,17,6,4,8,10,-26,2,-5,-34,-6,-4,-41,-9,-48,-25,-3,-10,-8,-15,-18,-37,-41,-26,-60,-4,-3,-37,4,-20,-43,6,-11,-7,-21,-16,-1,-5,-36,5,4,-33,-5,-14,-33,-33,-57,-19,1,-5,4,-41,-40,-18,-41,-6,-3,-1,-23,-1,-55,-11,5,15,-55,-9,3,10,6,2,-38,-19,1,-21,2,15,-2,-2,-4,9,1,6,0,-4,4,14,1,5,6,4,0,6,7,8,-9,3,-7,-5,-4,7,-2,3,31,4,33,13,9,11,12,17,7,-6,11,1,-1,1,,,7,-7,05/08/2021 06:16:34 +1000
2020-11-10,-11,2,-11,-6,10,-11,-1,-24,8,12,-4,5,-23,-5,-4,-4,-2,-11,2,-1,-10,-25,0,-2,-30,-17,7,-29,7,3,9,1,-32,11,-16,4,7,-2,6,4,8,-4,-16,-32,23,13,-19,-19,-31,7,6,12,0,15,10,-25,8,13,-5,-38,-19,-1,0,8,-7,3,2,-2,-22,21,3,6,-24,-16,5,-20,7,-20,-13,4,-2,7,-34,4,0,-3,-23,-2,1,25,17,21,22,21,13,12,-2,4,-12,11,24,5,12,-1,-6,2,3,2,5,5,-4,1,3,-1,11,7,1,-3,-6,1,-3,3,7,4,9,16,1,13,8,6,1,7,-2,-8,-5,10,-5,2,-9,-11,-1,-5,8,-7,2,-9,-2,-2,-2,-1,-1,0,-6,-5,2,2,10,3,11,11,7,6,5,-7,5,14,2,5,,7,6,2,8,12,1,,-2,4,7,8,1,5,12,6,-1,17,6,-29,-7,-9,-37,-16,-1,-43,-7,-49,-30,-5,-14,-18,-19,-23,-39,-45,-28,-61,-6,-6,-40,-7,-23,-45,-3,-13,-13,-23,-21,-4,-15,-38,-2,0,-35,-6,-21,-34,-34,-58,-23,-1,-9,-5,-42,-42,-21,-44,-11,-10,-10,-27,-3,-56,-16,-1,10,-55,-14,-7,3,-6,-3,-40,-25,-2,-25,3,10,-3,3,-4,6,2,7,0,2,6,17,-1,6,10,2,3,5,8,10,-7,2,-5,-3,-2,6,0,4,21,3,24,14,6,5,1,15,6,2,11,0,-1,3,,,7,-7,05/08/2021 06:16:34 +1000
2020-11-11,-10,-2,-10,-6,12,-6,-5,-22,5,14,2,7,-21,-5,-2,-5,-1,-11,6,1,-10,-23,-2,-1,-26,-16,8,-30,7,5,1,3,-33,0,-14,5,5,0,6,12,2,-4,-13,-32,40,15,-17,-18,-31,10,2,2,1,14,9,-20,6,15,-3,-38,-18,3,2,7,-10,5,4,-3,-20,13,1,6,-25,-15,10,-14,-4,-20,-13,-1,-2,10,-33,4,-2,-3,-25,1,-2,23,21,24,27,29,14,16,-3,5,-14,8,9,9,10,8,-7,3,5,4,1,1,-1,2,1,-5,14,6,3,-3,-7,-3,-3,2,6,4,7,8,-1,16,9,9,1,7,0,-4,-3,6,-4,6,-7,-3,1,-2,6,-2,7,-7,2,0,-1,1,2,5,-6,2,6,5,7,8,10,7,12,4,9,-6,4,9,-1,5,,6,1,3,9,11,8,,-2,3,5,3,-3,5,14,11,0,11,4,-28,-6,-9,-34,-14,-5,-42,-7,-48,-26,-3,-13,-2,-19,-21,-37,-42,-26,-60,-14,-2,-38,0,-21,-42,-6,-13,-8,-22,-19,-3,-17,-36,-3,-3,-33,-6,-14,-34,-33,-58,-21,-2,-7,-1,-40,-42,-15,-42,-8,0,-10,-26,6,-55,-16,-1,8,-54,-8,-7,-2,-3,1,-37,-23,-2,-24,4,13,-2,2,-1,4,2,8,0,0,6,15,0,7,10,1,3,4,8,7,-2,5,-1,-1,-3,8,-1,4,16,3,24,15,5,6,12,12,8,-1,8,5,-1,2,,,8,-4,05/08/2021 06:16:34 +1000
2020-11-12,-11,0,-10,-4,6,-8,1,-21,5,14,-1,7,-18,-10,-3,-5,2,-10,7,2,-11,-22,0,-2,-27,-15,9,-28,8,2,9,-3,-31,7,-16,5,12,0,5,12,1,-1,-14,-32,24,5,-15,-18,-29,10,6,10,0,12,10,-23,2,15,-3,-36,-15,1,-2,5,-7,5,2,-4,-21,1,2,9,-26,-15,6,-15,0,-18,-13,9,-2,8,-33,4,-2,-7,-22,-3,0,12,16,21,20,11,15,14,-4,-12,-13,7,13,-2,9,1,-8,-2,6,0,0,-1,-4,3,-2,-6,10,1,4,-4,-5,-2,-5,0,1,4,4,7,-1,8,7,6,4,4,-1,-2,-3,7,-6,4,-10,-8,1,-4,4,-4,5,-9,3,-2,1,0,2,9,-6,1,1,3,9,8,3,10,7,0,0,-8,3,9,-2,5,,8,4,3,7,8,7,,0,1,2,7,6,6,9,16,1,14,6,-27,-10,-10,-36,-6,-4,-42,-1,-47,-27,-4,-12,2,-18,-19,-36,-42,-25,-59,-10,-2,-37,2,-20,-42,-1,-5,-10,-22,-17,-2,-12,-34,6,1,-33,-5,-16,-32,-31,-56,-21,0,-8,-3,-40,-39,-15,-42,-6,-2,-5,-26,0,-54,-14,-3,4,-53,-13,-4,2,-2,-4,-36,-23,0,-23,3,11,-1,1,-3,2,-1,9,0,0,5,11,0,7,7,3,-2,2,7,5,-2,3,-2,-1,-6,3,-1,3,19,-1,28,14,0,9,3,11,4,3,10,4,-1,2,,,3,-7,05/08/2021 06:16:34 +1000
2020-11-13,-9,0,-10,-5,11,-5,2,-18,8,12,0,6,-18,-2,-3,-3,1,-7,3,4,-11,-21,2,-1,-27,-16,8,-29,10,5,8,-2,-31,14,-12,9,12,0,6,9,3,-4,-15,-30,32,5,-16,-16,-30,12,8,12,-1,3,12,-23,5,10,-2,-37,-18,4,3,19,-8,4,1,2,-19,15,4,9,-26,-14,3,-5,-2,-17,-14,3,0,11,-33,5,-1,-2,-27,0,0,16,22,28,29,22,28,16,-1,1,-12,11,28,6,19,7,-5,5,17,4,6,11,-2,10,9,-1,17,0,10,-1,-2,6,-1,5,9,5,9,12,4,9,12,12,6,11,1,0,-4,13,-1,6,-7,-5,4,1,8,-3,5,-6,4,-1,2,6,3,1,-4,13,-1,9,10,2,6,14,9,7,15,-3,6,7,-5,8,,12,9,14,10,21,10,,2,8,11,13,16,9,12,17,6,21,8,-26,-2,-8,-32,-6,0,-39,1,-43,-25,-7,-9,-2,-17,-18,-34,-39,-26,-57,-7,9,-34,4,-19,-42,1,-7,-8,-20,-17,-4,-7,-32,6,2,-31,-4,-11,-28,-31,-54,-18,7,-4,-4,-36,-37,-11,-41,0,-5,4,-22,8,-53,-13,3,9,-51,-9,-5,4,-2,-1,-34,-18,3,-19,2,4,-2,1,-2,7,4,7,0,1,6,9,0,3,8,6,3,4,8,14,-5,5,0,-7,-6,9,-1,1,19,6,26,9,3,5,3,12,2,3,3,6,2,6,,,8,-5,05/08/2021 06:16:34 +1000
2020-11-14,-4,8,-2,7,1,-5,0,-6,-2,,-2,,-2,-17,,-3,9,-3,6,6,-7,2,-3,2,1,13,5,7,-1,-4,,,-7,,-6,8,-4,2,2,4,,-2,-2,-5,,2,-5,8,12,,-8,0,-10,-2,-3,,,-5,3,5,-3,-1,,,-2,-3,3,1,2,-1,1,,-7,2,-2,,,1,12,,-10,-2,-11,-1,1,2,-7,-3,,,10,15,15,,,5,-3,,-6,-1,,-5,12,0,-5,8,,-9,-2,-9,-10,-8,-8,-5,7,,-5,-4,-13,-7,-1,-6,3,-3,1,2,-5,1,3,5,2,1,-5,6,-5,0,-4,-9,-11,-10,-1,-1,-7,-9,-2,-10,,-3,-3,-4,4,-8,-7,,,-3,,,,-11,,-5,,-8,1,2,2,-5,,,-5,,1,,-5,,-2,-8,,0,,-6,-19,,,,-9,-8,,0,-11,-9,-12,-11,,-9,-10,-2,-1,,-4,-9,-16,-10,0,-17,-22,,-3,-13,-10,-2,0,-2,-5,-7,-10,-13,,-6,1,,-10,-7,0,-8,-11,-17,-6,-7,10,-12,-10,-10,-2,-12,,,,-8,,-18,-14,3,,-14,-8,-13,-6,-4,-6,-8,-8,-8,-8,-4,10,-10,-8,-8,-4,-8,-4,-9,-6,-7,1,-8,-5,3,-7,-5,-6,-4,,17,-4,-5,-10,,-1,-6,-6,,-19,,-4,,4,,-2,-4,-13,,-6,-14,8,,,6,-3,05/08/2021 06:16:34 +1000
2020-11-15,-9,0,-5,-3,-8,-10,-3,-8,-1,,-9,,-11,-16,,-4,3,-7,3,-6,-6,-5,-9,-4,-9,4,-2,0,-6,-6,,,-9,,-13,10,-11,-6,4,-8,,-10,-5,-9,,0,-12,7,22,,-14,,-13,-6,-1,,,,-6,2,-5,-5,,,-7,-2,-11,0,1,,-2,,-10,-6,-8,,,-5,1,,-15,1,-15,-7,-10,-8,-12,-6,,,8,8,20,,,0,-7,,-15,-2,,-7,14,-8,-15,-2,,-11,-3,-8,-11,-5,-8,-8,6,,-13,-8,-23,-14,-11,-4,-3,2,-4,-8,-11,-15,-2,4,-8,-8,-9,7,-3,-12,-6,-11,-17,-9,-4,-11,-4,-11,-4,-11,,,-5,-12,-10,,-11,,,-17,,,,-6,,-16,,-12,-11,-14,-15,-8,,,1,,-10,,-10,,0,-16,,1,,-9,,,,,-11,-17,,-8,-17,-8,-12,-18,,-22,-18,-9,-12,,-12,-15,-22,-16,-5,-16,-25,,-13,-18,-15,-13,,,-9,-16,-16,-18,,-18,,,-14,-15,-14,-16,-22,-20,-8,-13,-13,-24,-21,-17,-12,-20,,,,-17,,-25,-20,-11,,-19,-27,-18,-14,-13,-10,-19,-13,-19,-16,-4,1,-15,-11,-6,-14,-4,-5,-6,-10,-5,-1,-11,4,0,-15,-11,-10,-3,,12,-8,-1,-9,,-2,-2,-8,15,,,,,12,,-4,5,,,-12,,,,,1,-4,05/08/2021 06:16:34 +1000
2020-11-16,-10,-1,-11,0,12,-8,2,-25,10,11,-4,12,-23,-6,0,-2,0,-11,8,2,-14,-24,0,-3,-29,-19,11,-31,9,7,3,-2,-34,5,-18,5,8,0,10,13,4,-4,-18,-32,33,8,-19,-20,-32,11,12,12,-2,17,10,-27,2,13,-2,-39,-20,3,-3,6,-7,10,0,0,-20,15,5,6,-29,-15,7,-15,10,-21,-14,10,1,12,-35,5,3,-2,-25,-3,0,19,24,23,30,,27,16,1,5,-12,16,23,8,24,9,-6,8,-1,7,9,13,-5,13,11,-3,19,-3,10,0,-2,5,-3,7,13,6,7,16,6,17,15,16,4,16,1,-4,1,10,0,7,-8,-4,0,-3,16,-3,6,-8,2,-1,1,1,3,-1,-8,8,3,9,14,15,22,13,6,11,19,-8,10,16,1,5,,7,11,6,7,10,4,,-2,5,9,9,2,6,21,8,-2,18,10,-27,5,-5,-34,-5,0,-42,-12,-48,-25,-3,-9,-7,-15,-17,-37,-43,-26,-60,-11,-8,-37,-1,-19,-43,-2,-12,-8,-20,-16,-1,-9,-36,10,-4,-32,-5,-13,-32,-32,-57,-18,3,-7,-6,-41,-41,-19,-41,-1,4,3,-24,9,-55,-11,5,15,-55,-6,-2,8,1,-4,-38,-20,1,-22,3,10,-1,-1,-4,12,6,5,0,0,7,14,1,7,6,3,0,7,9,10,-6,5,-5,-3,-2,7,-3,3,20,1,33,13,13,13,21,14,9,-2,19,1,-1,4,,,8,-8,05/08/2021 06:16:34 +1000
2020-11-17,-11,3,-11,-5,7,-10,-1,-24,7,9,-2,3,-22,-8,-3,-4,-1,-11,0,0,-11,-24,-1,-2,-30,-16,7,-28,4,3,11,0,-32,6,-17,5,7,-2,7,5,10,-3,-16,-32,24,8,-20,-22,-32,7,7,10,-1,10,8,-20,10,9,-6,-38,-19,0,-3,8,-6,4,0,0,-21,21,0,2,-27,-15,7,-14,2,-21,-12,5,-2,4,-32,3,1,-3,-26,-2,6,,16,22,22,11,18,11,-3,3,-12,10,18,4,16,1,-7,3,8,2,5,2,-5,1,5,-2,11,7,-7,-3,-4,-1,-2,0,8,6,9,11,1,7,6,7,2,7,-10,-20,-13,12,-14,-10,-19,-19,-9,-16,11,-11,-5,-17,-1,-14,-14,-11,-13,-5,-16,-8,-4,-6,12,2,10,10,-3,-1,7,-20,4,11,-9,5,,3,3,0,9,13,7,,0,-1,2,6,-5,8,9,6,2,13,8,-27,-1,-8,-35,-7,-2,-42,-4,-47,-28,-1,-12,-5,-18,-20,-36,-43,-26,-59,-11,3,-38,-6,-21,-42,-8,-13,-11,-22,-18,-3,-14,-35,4,0,-32,-5,-21,-31,-32,-57,-20,-1,-6,-6,-40,-39,-20,-42,-12,-3,-8,-27,10,-55,-14,-2,14,-54,-12,-6,5,-5,-2,-37,-23,-2,-23,3,11,-3,1,-3,7,3,6,0,0,7,15,0,3,9,4,2,4,8,11,-6,4,-2,-3,0,5,-2,3,15,4,25,10,3,9,7,15,9,-1,18,1,-1,5,,,10,-7,05/08/2021 06:16:34 +1000
2020-11-18,-10,-1,-10,-2,10,-7,-2,-22,6,20,-2,9,-21,-7,-2,-5,0,-10,10,3,-9,-23,-1,0,-26,-17,9,-31,8,5,0,3,-32,6,-14,7,5,0,8,12,1,-4,-13,-31,39,17,-16,-19,-33,14,5,7,0,7,7,-22,5,11,-2,-36,-17,6,-4,8,-9,6,2,0,-19,10,3,9,-26,-14,6,-14,-7,-20,-12,3,1,11,-31,6,-1,-3,-27,0,-5,30,19,20,26,23,17,13,-3,-1,-13,8,5,9,14,5,-6,3,6,4,2,2,-4,5,6,-4,13,0,-2,-3,-7,-3,-3,2,8,3,6,8,0,10,9,9,4,6,-9,-19,-9,6,-17,-11,-19,-18,-11,-13,10,-8,-3,-18,-2,-17,-14,-12,-13,-1,-17,6,7,-1,7,2,10,9,13,2,7,-22,9,8,-12,6,,7,7,3,8,9,7,,0,4,1,5,-6,6,12,9,1,11,14,-25,-3,-7,-33,-9,0,-41,-6,-46,-25,-3,-11,-7,-16,-19,-36,-41,-24,-57,-14,2,-34,1,-18,-40,-5,-11,-7,-20,-17,-3,-18,-33,-2,-1,-31,-5,-14,-31,-31,-55,-20,0,-6,-2,-37,-39,-14,-39,-8,3,-5,-23,8,-52,-12,1,12,-52,-9,-4,-4,0,2,-35,-21,-1,-22,4,12,-1,2,-3,6,4,6,1,-3,5,15,1,6,10,5,4,3,9,5,-1,6,-1,-1,0,8,-2,1,20,5,20,15,3,10,12,12,5,0,7,4,0,-1,1,,11,-6,05/08/2021 06:16:34 +1000
2020-11-19,-15,0,-10,-4,8,-7,4,-20,8,8,0,3,-18,-7,-3,-5,2,-8,9,2,-11,-23,0,-1,-27,-15,10,-28,9,6,5,1,-31,7,-16,6,12,-1,8,9,-3,-3,-15,-30,28,6,-16,-20,-31,10,6,7,-1,7,11,-24,6,15,-4,-35,-14,4,-5,6,-5,3,2,-2,-20,2,2,11,-26,-15,6,-12,4,-19,-11,10,-1,7,-32,7,0,-7,-25,-2,3,16,17,18,20,20,18,11,-4,-8,-13,6,8,-1,9,0,-8,-1,4,1,4,1,-7,1,1,-6,9,2,-2,-4,-8,0,-5,0,0,4,8,4,1,7,8,6,4,5,-62,-74,-69,-56,-68,-72,-68,-70,-66,-71,-53,-65,-55,-67,-53,-70,-60,-66,-72,-62,-69,-52,-53,-61,-49,-52,-55,-40,-45,-53,-48,-73,-51,-52,-59,5,,7,6,5,7,-1,4,,0,1,3,8,-5,7,7,6,-4,7,8,-26,1,-7,-33,-5,-3,-43,-2,-46,-27,-1,-11,-3,-16,-19,-35,-41,-25,-58,-9,-1,-36,1,-18,-42,-1,-7,-10,-21,-17,-3,-8,-33,1,3,-32,-6,-17,-30,-31,-55,-18,-2,-8,-3,-39,-38,-13,-41,-7,-5,-12,-24,4,-53,-12,0,2,-53,-16,-3,2,-2,-7,-36,-22,0,-21,3,13,-3,1,-5,6,2,7,0,-1,4,12,-1,7,8,5,-2,2,8,4,-5,3,-1,-1,-3,2,-2,2,21,2,25,17,7,4,6,13,3,-1,15,3,-2,-2,,,6,-8,05/08/2021 06:16:34 +1000
2020-11-20,-13,0,-9,-4,11,-5,2,-19,7,12,2,9,-20,-7,-4,-4,4,-6,5,3,-10,-21,2,0,-27,-16,9,-28,13,6,15,-3,-31,10,-11,7,11,-1,10,8,3,-3,-15,-29,36,6,-13,-15,-30,10,11,14,-1,5,14,-26,2,12,-2,-36,-18,7,3,18,-7,6,0,4,-20,16,4,11,-25,-14,3,-15,-1,-17,-13,7,1,8,-31,7,3,-2,-29,1,-4,15,21,27,29,30,21,14,-1,0,-12,11,27,6,17,8,-5,6,17,6,10,8,-5,9,9,-1,18,1,2,-1,-2,5,-2,6,11,8,12,19,6,9,12,12,7,15,-61,-74,-68,-58,-68,-69,-68,-69,-65,-70,-53,-65,-53,-64,-53,-66,-59,-64,-73,-66,-67,-41,-54,-62,-44,-51,-51,-38,-44,-55,-40,-71,-47,-46,-59,6,,10,11,16,7,8,9,,-1,4,5,10,12,7,12,17,5,22,14,-24,2,-2,-31,-7,2,-38,3,-43,-24,-6,-10,-2,-15,-17,-33,-38,-24,-56,-10,12,-33,5,-18,-40,-1,-2,-8,-19,-15,-6,-1,-32,8,4,-29,-2,-12,-26,-29,-52,-17,1,-6,-8,-35,-37,-11,-39,0,-11,10,-20,16,-51,-11,2,9,-50,-13,-7,1,0,0,-33,-16,3,-18,2,11,0,0,0,9,4,5,2,-2,5,9,0,4,8,8,2,5,7,7,-3,4,-2,-7,-4,10,-4,1,18,7,30,4,8,8,8,15,3,-4,5,3,0,7,,,12,-7,05/08/2021 06:16:34 +1000
2020-11-21,-7,8,-1,9,-1,-6,-2,-6,-10,,-1,,-3,-15,,0,13,-2,6,2,-3,0,-4,5,3,12,5,6,4,-3,,,-7,,-4,2,6,2,1,-3,,0,-6,-5,,2,-5,9,10,,-6,3,-5,5,0,,,-7,2,16,-1,-1,,,0,3,6,5,-2,3,-1,,-4,1,-3,,,4,12,,-9,0,-8,1,-2,-3,-6,-4,,,7,11,11,,,7,-2,,-5,-2,,-3,8,0,-4,7,,-9,3,-1,-5,-7,-7,-5,8,,2,-2,-10,-4,-2,-7,3,-6,-2,0,-1,-3,2,2,3,1,-52,-61,-55,-48,-57,-60,-59,-58,-54,-53,-55,-57,-46,-53,-49,-52,-50,-56,-60,-61,-55,,,-56,,,,-36,,-55,,-60,-43,-38,-50,-4,,,-9,,-1,,-2,,-2,-6,,-6,,-4,-12,,,,-3,-7,,3,-10,-9,-3,-8,,-8,-10,-6,2,,-1,-6,-15,-10,4,-17,-28,,-4,-10,-9,-4,-5,-7,-5,-4,-10,-7,,-4,-3,,-10,-7,7,-8,-9,-17,-5,-6,-1,-12,-9,-11,-3,-12,,,,-13,,-19,-11,-5,,-13,-15,-9,-9,-2,-5,-6,-7,-5,-7,-3,3,-4,-6,-5,-2,-10,0,-4,-6,-6,1,-7,-5,4,-14,1,-5,1,,15,-8,-3,-9,,-2,2,-5,,-6,,-8,,8,,6,-3,-8,,-5,-6,8,,,5,-8,05/08/2021 06:16:34 +1000
2020-11-22,-9,-3,-5,-11,0,-10,-2,-9,-5,,-7,,-12,-16,,-7,3,-9,-2,-10,-3,-3,-7,-3,-7,4,-4,3,1,-8,,,-11,,-10,4,-8,-5,7,4,,-7,-7,-8,,5,-7,5,5,,-19,,-15,,-2,,,,-6,5,-4,-12,,,-8,-4,-4,-4,1,,-2,,-9,-6,-8,,,-6,1,,-15,-2,-17,-6,-9,-8,-3,-5,,,7,-1,14,,,4,-7,,-14,-5,,-5,13,-5,-14,0,,-9,5,-5,-9,3,-19,-8,7,,-11,-5,-17,-11,-12,-7,-7,3,-6,-5,-9,-14,0,4,-11,-1,-12,-15,-13,-17,-8,-13,-18,-14,-10,-15,8,-12,-6,-19,,,-13,-12,-20,,-19,,,-12,,,,,,-9,,-16,-9,6,-11,-7,,,2,,-10,,-15,,-6,-12,,-7,,-6,,,,,1,-16,,-8,-15,-10,-9,-16,,-23,-17,-13,-9,,-7,-14,-23,-19,-4,-16,-20,,-14,-20,-12,-10,,,-8,-14,-17,-13,,-14,,,-16,-15,-12,-12,-18,-22,-8,-12,-5,-20,-18,-12,-6,-16,,,,-14,,-25,-19,-6,,-18,-26,-20,-13,-13,-9,-18,-11,-10,-16,-4,-3,-16,-9,-5,-16,1,-5,-8,-9,-6,6,-9,-1,4,-14,-11,-10,-7,,10,-11,-11,-11,,-4,0,-10,25,,,,,12,,8,0,,,-8,,,,,6,-6,05/08/2021 06:16:34 +1000
2020-11-23,-10,-2,-10,5,14,-9,5,-25,10,20,-3,17,-21,-7,-5,-1,2,-11,6,0,-12,-23,0,-2,-28,-17,11,-32,11,7,1,-2,-35,6,-15,9,11,0,6,13,12,-1,-16,-32,37,7,-17,-18,-33,16,14,14,0,13,13,-29,-2,12,-2,-40,-19,3,-3,6,-6,9,1,0,-21,20,2,6,-27,-15,7,-17,10,-22,-13,16,0,10,-35,10,3,-3,-27,-1,1,18,24,23,31,,24,20,0,4,-12,17,16,8,20,7,-6,9,5,6,8,9,1,9,6,-4,18,2,4,0,-2,5,-2,5,15,2,9,18,6,13,14,15,6,11,-9,-21,-13,5,-17,-15,-20,-19,-11,-18,14,-10,1,-17,6,-15,-9,-11,-16,-3,-21,5,-4,1,16,5,11,13,0,6,20,-24,4,13,-6,4,,10,10,1,6,14,4,,0,4,7,6,2,5,14,5,-3,9,7,-25,6,-3,-34,-6,-4,-41,-2,-46,-23,-4,-9,-5,-13,-16,-35,-41,-23,-59,-9,3,-35,-1,-18,-42,4,-10,-6,-19,-14,2,-7,-35,3,3,-32,-5,-12,-30,-29,-56,-15,2,-7,-2,-39,-38,-16,-39,-10,0,1,-21,6,-53,-11,5,23,-54,-6,-1,7,3,1,-36,-18,2,-19,3,11,-2,-1,-2,10,6,6,1,-1,5,12,1,4,8,-2,1,8,8,11,-7,4,-6,-4,-4,6,-3,3,29,9,25,13,8,22,18,16,6,-5,7,3,-2,4,,,6,-8,05/08/2021 06:16:34 +1000
2020-11-24,-11,2,-11,-6,7,-11,3,-24,3,6,-3,11,-22,-8,-10,-3,-1,-12,1,0,-10,-24,-1,-2,-29,-16,9,-28,4,4,12,-2,-31,6,-16,6,4,-1,5,5,8,-3,-16,-32,29,9,-18,-19,-31,5,7,13,0,11,9,-23,6,6,-4,-38,-19,1,0,16,-6,6,1,-1,-22,25,0,7,-25,-15,5,-17,1,-20,-12,9,-6,8,-33,3,0,-3,-27,-3,0,28,17,24,19,15,17,16,-3,-2,-12,9,22,3,16,0,-8,3,9,-1,3,3,-3,-1,4,-2,9,1,-6,-4,-8,-1,-4,2,7,2,10,12,2,5,6,6,2,6,-11,-27,-17,9,-17,-16,-19,-20,-12,-17,9,-14,-2,-18,-3,-16,-13,-13,-17,1,-19,-8,-4,-8,16,1,10,13,2,3,6,-22,3,9,-9,4,,6,6,-1,7,13,3,,-2,2,3,7,-4,6,10,0,2,15,4,-26,3,-6,-34,-5,-1,-42,3,-46,-27,-2,-11,-3,-16,-19,-37,-42,-25,-58,-10,1,-36,-4,-21,-41,-4,-15,-11,-20,-17,-2,-15,-35,2,3,-31,-5,-18,-30,-31,-55,-18,-1,-7,-8,-39,-38,-16,-41,-5,-8,-13,-23,8,-53,-14,-1,10,-53,-11,-5,1,-5,-4,-36,-22,1,-23,3,9,-2,1,-2,4,4,5,0,-2,6,14,0,3,7,-2,1,6,6,12,-8,3,-7,-3,0,4,-1,3,13,-1,23,9,2,12,1,13,5,1,10,-1,-1,-1,,,5,-7,05/08/2021 06:16:34 +1000
